LF1,LF2,class
-0.10950719,-1.8418049,beta_3_ab
-0.19211197,1.4766314,beta_5_unbalanced
-0.6690927,1.1897298,beta_5_unbalanced
-0.13162296,-2.207019,beta_3_ab
-0.002694603,-1.9090977,beta_3_ab
-0.69102985,1.4025066,beta_5_unbalanced
-2.3198383,-0.7109872,beta_2_pda
-1.2532808,2.0799685,beta_5_unbalanced
-0.92519844,1.3509511,beta_5_unbalanced
2.5357459,0.16011545,beta_4_balanced
2.516103,0.51560694,beta_4_balanced
-0.9276995,1.5094416,beta_5_unbalanced
-0.84319866,1.8044345,beta_5_unbalanced
2.2403529,-0.49533635,beta_4_balanced
2.6202593,0.20602453,beta_4_balanced
2.248502,1.0974183,beta_4_balanced
-0.025988694,-1.9695201,beta_3_ab
-1.7496669,-0.726584,beta_2_pda
-1.0701966,-1.8728738,beta_3_ab
2.072022,0.14798063,beta_1_yule
0.8825545,-2.3123355,beta_1_yule
-1.5379865,-1.0873287,beta_2_pda
-0.6460873,0.8586873,beta_5_unbalanced
1.449034,-1.2915621,beta_1_yule
-0.5722908,1.4063991,beta_5_unbalanced
1.1133889,-1.3734696,beta_3_ab
3.3544438,1.1347007,beta_4_balanced
-2.0270138,-0.43099058,beta_2_pda
-0.220041,-1.7424176,beta_2_pda
-0.17239507,-1.9964131,beta_3_ab
-0.7084088,1.7496758,beta_5_unbalanced
-0.63845885,1.8272686,beta_5_unbalanced
2.5008345,0.39788672,beta_4_balanced
-1.6574155,-0.97108346,beta_2_pda
1.2922769,-2.0076687,beta_1_yule
-0.64435536,1.5080523,beta_5_unbalanced
-1.9238276,-0.7613648,beta_2_pda
0.8470472,-1.3857831,beta_3_ab
0.8403657,-1.5036315,beta_3_ab
-1.4598993,-1.6355664,beta_2_pda
-1.9491724,-0.46606448,beta_2_pda
-2.2988815,-0.56576586,beta_2_pda
-0.62687624,0.91087925,beta_5_unbalanced
-0.80532587,1.5807163,beta_5_unbalanced
1.1291331,-1.3899529,beta_1_yule
2.1065204,0.4436959,beta_4_balanced
-2.3581173,-0.62813234,beta_2_pda
-1.0510643,1.3973246,beta_5_unbalanced
1.9971067,-1.1123,beta_1_yule
-1.2544366,1.1045362,beta_5_unbalanced
0.84222114,-1.5951879,beta_1_yule
-0.84793955,-1.9399009,beta_3_ab
-1.254394,-1.463243,beta_2_pda
1.0825443,-0.94258225,beta_1_yule
1.7521771,-0.6901494,beta_1_yule
2.735607,0.24374214,beta_4_balanced
1.8760499,0.009591281,beta_4_balanced
-0.018329743,-1.9014596,beta_3_ab
-0.36379912,-2.00248,beta_3_ab
-0.66847014,1.9890443,beta_5_unbalanced
-1.7608917,-0.7822676,beta_2_pda
-2.0398657,-0.98512024,beta_2_pda
2.3236954,-0.08758212,beta_4_balanced
-0.82293904,1.0300245,beta_5_unbalanced
2.7728546,-0.03361027,beta_1_yule
-2.13167,-0.4659227,beta_2_pda
-0.21896493,1.3722305,beta_5_unbalanced
-0.05833484,-2.3126004,beta_3_ab
-0.3884455,1.807352,beta_5_unbalanced
2.0252097,-0.32426214,beta_4_balanced
-2.154504,-0.9673834,beta_2_pda
2.890463,0.8974143,beta_4_balanced
-1.4930533,-1.0862645,beta_2_pda
1.8838059,-0.8932528,beta_1_yule
0.96723056,-1.7686305,beta_3_ab
0.13802129,1.4186988,beta_5_unbalanced
2.905035,0.3182957,beta_4_balanced
-0.30131775,-1.766579,beta_3_ab
-0.38398477,-1.6592561,beta_3_ab
1.7687668,-1.0040704,beta_1_yule
-0.86233133,1.4885745,beta_5_unbalanced
0.4579278,-1.6007439,beta_3_ab
-1.1889285,-1.0256073,beta_2_pda
1.0818853,-1.4067347,beta_1_yule
-0.15736306,-1.802184,beta_3_ab
-0.6739355,1.3231387,beta_5_unbalanced
3.2405038,0.22520125,beta_4_balanced
1.0243922,-1.9199587,beta_3_ab
-1.6495523,-0.76694,beta_2_pda
1.4564183,-1.6244569,beta_1_yule
2.1372662,-1.0137422,beta_1_yule
-1.4929185,1.0518708,beta_5_unbalanced
1.1841972,-1.795124,beta_1_yule
-0.8861511,1.6227059,beta_5_unbalanced
-1.7139246,-0.7954245,beta_2_pda
-1.836641,-0.36552352,beta_2_pda
-2.3448436,-0.47345796,beta_2_pda
-0.065921985,-2.0193572,beta_3_ab
2.0905304,0.6924228,beta_4_balanced
1.3532264,-0.6955074,beta_1_yule
-2.2344718,-0.6749868,beta_2_pda
0.013208981,-2.2425003,beta_3_ab
3.1933234,1.6800964,beta_4_balanced
3.5973165,1.4547791,beta_4_balanced
-1.6284133,-0.84657514,beta_2_pda
1.9145256,0.7395882,beta_1_yule
-2.3927104,-0.7414371,beta_2_pda
-0.34227398,1.2157289,beta_5_unbalanced
1.4693934,-0.6922508,beta_1_yule
-1.5683732,-0.941046,beta_2_pda
-0.6241193,1.5732133,beta_5_unbalanced
0.90175456,-1.4884973,beta_3_ab
0.92012507,-1.5206966,beta_1_yule
1.876471,-0.7205937,beta_1_yule
2.1483989,0.62542623,beta_1_yule
2.5042455,0.36764234,beta_4_balanced
-2.0061026,-0.63544977,beta_2_pda
1.4560504,-1.6933687,beta_1_yule
-0.39091915,1.8873179,beta_5_unbalanced
1.7969897,-0.41407445,beta_4_balanced
-0.89185894,-1.7979023,beta_2_pda
2.8152075,0.44351095,beta_4_balanced
1.776058,-1.7407131,beta_1_yule
0.4791688,-2.0876822,beta_3_ab
2.1015244,0.27543086,beta_4_balanced
0.08421141,1.3702879,beta_5_unbalanced
-0.83453435,1.3790715,beta_5_unbalanced
2.6298733,0.63071764,beta_4_balanced
-0.55563664,1.4357282,beta_5_unbalanced
1.9590898,-0.90886456,beta_1_yule
0.7126596,-1.657318,beta_1_yule
0.40889153,-1.3387823,beta_3_ab
-0.7952912,1.5950463,beta_5_unbalanced
-1.8712304,-0.4759262,beta_2_pda
-1.869025,-0.48139495,beta_2_pda
1.9414375,-0.31297433,beta_1_yule
2.0329165,-0.11258978,beta_1_yule
2.2987208,-0.8150746,beta_4_balanced
0.8519609,-1.9491601,beta_1_yule
2.4859388,-0.873477,beta_1_yule
2.7467456,1.0955946,beta_4_balanced
1.068081,-1.6914026,beta_3_ab
0.25319225,1.9951811,beta_5_unbalanced
2.3735042,0.3211993,beta_4_balanced
-0.57530695,1.4527339,beta_5_unbalanced
2.0530717,-0.7912227,beta_1_yule
0.25103897,-1.448206,beta_3_ab
0.1618388,-1.630527,beta_3_ab
-1.565804,-1.3399239,beta_2_pda
-2.3608615,-0.8501966,beta_2_pda
1.655176,-1.241675,beta_1_yule
-0.8278892,-2.1339316,beta_3_ab
2.8303862,-0.95770323,beta_1_yule
2.4186895,0.26013887,beta_1_yule
0.5413331,-1.8983815,beta_1_yule
-0.6623781,1.5532165,beta_5_unbalanced
0.18768293,-1.8998803,beta_3_ab
3.8973403,0.2979033,beta_4_balanced
1.8177689,-0.85106075,beta_1_yule
1.5559435,-1.5808386,beta_1_yule
-2.2731953,-0.89648944,beta_2_pda
-0.118920326,-2.312278,beta_3_ab
1.7928761,-0.28048515,beta_4_balanced
0.09895072,-2.3437774,beta_3_ab
0.27939165,-1.803146,beta_3_ab
0.8383005,-1.6530268,beta_3_ab
2.2197113,0.37257493,beta_4_balanced
2.1280046,-0.7298654,beta_1_yule
1.2854778,-1.4703279,beta_1_yule
3.8386078,0.990803,beta_4_balanced
-0.06413847,-2.0950294,beta_3_ab
-0.6614397,1.5766903,beta_5_unbalanced
-1.9643984,-0.40064326,beta_2_pda
-0.23297632,1.2994235,beta_5_unbalanced
-1.4699073,-1.1266577,beta_2_pda
1.1874915,-2.2721858,beta_3_ab
-1.7568471,-1.1628649,beta_2_pda
-1.032625,-1.6348135,beta_2_pda
2.5840068,-1.0491058,beta_1_yule
2.7024953,1.0585706,beta_4_balanced
-1.4393592,1.1096087,beta_5_unbalanced
2.4126198,-0.06748237,beta_4_balanced
1.5675856,-1.2037544,beta_1_yule
2.771451,0.37061536,beta_4_balanced
2.5969634,-0.33740848,beta_1_yule
-0.71859914,-2.3125448,beta_2_pda
2.2035034,0.47667754,beta_4_balanced
-0.09645623,1.919613,beta_5_unbalanced
-0.34679276,1.9049611,beta_5_unbalanced
-1.6594882,1.7584282,beta_5_unbalanced
-1.388971,0.9467342,beta_5_unbalanced
2.593073,0.19491015,beta_4_balanced
-0.07959962,1.5798646,beta_5_unbalanced
1.233228,-1.660426,beta_1_yule
3.3879662,0.9316074,beta_4_balanced
-1.6735822,-0.5049474,beta_2_pda
0.11645642,1.598709,beta_5_unbalanced
-1.4396347,-1.2856753,beta_2_pda
1.2838665,-1.3330537,beta_1_yule
-1.4131874,-1.1138648,beta_2_pda
2.7220547,0.24795991,beta_4_balanced
-1.8098347,-0.60001415,beta_2_pda
-0.1424802,-2.3916721,beta_3_ab
0.36336637,-1.1777917,beta_3_ab
-0.5487777,1.125036,beta_5_unbalanced
-0.14424932,-2.0430155,beta_3_ab
-1.303141,1.1922497,beta_5_unbalanced
0.5850426,-2.2033913,beta_3_ab
-1.4131896,-1.1522225,beta_2_pda
-1.2213774,-1.4555701,beta_2_pda
2.7032435,0.9969568,beta_4_balanced
-0.885559,1.4346718,beta_5_unbalanced
1.221739,-0.81779355,beta_1_yule
-1.2376919,0.7485583,beta_5_unbalanced
3.0767813,1.579989,beta_4_balanced
1.6952326,-0.7406994,beta_1_yule
0.82884425,-1.8506603,beta_3_ab
-0.7408636,-1.9590569,beta_3_ab
-0.75764585,1.7441725,beta_5_unbalanced
-0.6391391,-1.9581066,beta_3_ab
-0.21610036,1.5102254,beta_5_unbalanced
-1.90109,-0.75894564,beta_2_pda
2.5157607,0.15359896,beta_4_balanced
-0.5532042,1.3192748,beta_5_unbalanced
-0.49549845,1.3330417,beta_5_unbalanced
0.9144469,-2.0637782,beta_3_ab
-1.6244777,-0.987274,beta_2_pda
-0.091973364,-2.396708,beta_3_ab
2.1833878,-0.79887295,beta_1_yule
-0.74222887,1.1978503,beta_5_unbalanced
1.2421716,-1.9967756,beta_1_yule
0.401474,-2.1899462,beta_3_ab
-0.58237255,1.5722994,beta_5_unbalanced
-1.3980273,1.0305672,beta_5_unbalanced
1.2924361,-1.0915637,beta_3_ab
-0.5986228,1.7094104,beta_5_unbalanced
-1.9591173,-0.70636183,beta_2_pda
-1.3151748,1.4364358,beta_5_unbalanced
2.2449217,0.19971089,beta_4_balanced
-0.9799013,-1.0346893,beta_3_ab
3.3032756,0.9174522,beta_4_balanced
-1.4154863,-1.1538352,beta_2_pda
1.801409,-0.74633956,beta_1_yule
0.7655632,-1.9979081,beta_3_ab
-0.37615898,1.9981668,beta_5_unbalanced
2.7752578,1.2433236,beta_4_balanced
1.9588171,-0.8396797,beta_1_yule
-0.10705203,1.5100355,beta_5_unbalanced
3.5752053,1.3477273,beta_4_balanced
2.4243653,1.6755292,beta_4_balanced
0.8575962,-0.24385817,beta_1_yule
-1.7110891,-0.88832146,beta_2_pda
0.7954784,-2.409442,beta_3_ab
1.8791877,-0.13025315,beta_3_ab
0.073410094,1.5472915,beta_5_unbalanced
1.1066976,-1.9080732,beta_1_yule
0.8124143,-1.0750722,beta_3_ab
0.6423392,-1.6260556,beta_3_ab
2.3323922,0.51612526,beta_4_balanced
-0.7065325,1.4998517,beta_5_unbalanced
-0.5855789,2.0014813,beta_5_unbalanced
0.27981272,-1.8505139,beta_3_ab
-1.7949983,-0.82404995,beta_2_pda
1.4027425,-1.3982791,beta_1_yule
0.93710345,-1.6615912,beta_1_yule
1.9811568,-1.0588458,beta_1_yule
-0.65187526,1.1777031,beta_5_unbalanced
-1.6211108,1.8052174,beta_5_unbalanced
-1.8943275,-0.669951,beta_2_pda
1.2186667,-1.4844141,beta_1_yule
-1.9502211,-0.7938096,beta_2_pda
2.6435356,0.9825917,beta_4_balanced
1.3277777,-1.0831891,beta_3_ab
2.7106354,0.03603347,beta_4_balanced
1.6211318,-1.00462,beta_1_yule
1.9754726,-1.0281307,beta_1_yule
-0.7862615,-2.033805,beta_3_ab
1.2866509,-1.8054464,beta_1_yule
-1.309773,1.98371,beta_5_unbalanced
3.3234632,0.58336073,beta_4_balanced
-1.1376818,-1.2872208,beta_2_pda
2.3201222,-0.6358189,beta_1_yule
-1.8905008,-0.7068808,beta_2_pda
0.6397156,-1.5246702,beta_3_ab
0.44474044,-1.8816309,beta_3_ab
1.0348474,-1.7945375,beta_3_ab
-2.1769698,-0.51835537,beta_2_pda
-1.8538433,-1.1097751,beta_2_pda
2.3168366,0.4150279,beta_4_balanced
-0.485386,1.5982062,beta_5_unbalanced
0.42030135,-2.308004,beta_3_ab
-0.5385789,1.5217035,beta_5_unbalanced
-0.1689004,1.8911728,beta_5_unbalanced
-0.5916582,1.3117175,beta_5_unbalanced
-1.5419722,-1.1913842,beta_2_pda
-0.06587428,1.1762013,beta_5_unbalanced
-0.4954091,-1.1597222,beta_2_pda
2.1088376,-0.7377187,beta_1_yule
2.6163228,-1.0566852,beta_1_yule
1.6415344,-1.1022246,beta_1_yule
2.640279,0.15975903,beta_4_balanced
-0.5966757,1.7747974,beta_5_unbalanced
2.4149816,0.7130444,beta_4_balanced
1.0903871,-1.3702894,beta_1_yule
2.5686922,0.95465136,beta_4_balanced
2.466789,0.5583176,beta_4_balanced
1.8034647,-1.2958028,beta_1_yule
-2.2619224,-0.66641575,beta_2_pda
-0.7806407,2.0239787,beta_5_unbalanced
0.7560498,-2.0190418,beta_3_ab
-0.15762833,-2.3131843,beta_2_pda
0.17615053,-2.6644115,beta_3_ab
-1.44138,1.1440243,beta_5_unbalanced
-2.2057188,-0.66637874,beta_2_pda
0.320883,-2.4308631,beta_3_ab
-1.4007399,-1.3163891,beta_2_pda
1.6002488,-0.56360286,beta_1_yule
0.3709556,-2.631626,beta_3_ab
-0.76258665,1.485063,beta_5_unbalanced
-1.7010905,0.081049964,beta_5_unbalanced
0.7786444,-1.85894,beta_3_ab
0.22024196,-2.4405308,beta_3_ab
3.5176036,0.7078048,beta_4_balanced
2.768944,0.69704527,beta_4_balanced
1.8177052,-0.93134665,beta_1_yule
-0.43111572,1.5615873,beta_5_unbalanced
0.31379595,-2.33816,beta_3_ab
3.215077,1.2082694,beta_4_balanced
3.1080399,1.1574045,beta_4_balanced
2.004795,-1.220561,beta_1_yule
-0.492772,-1.3413748,beta_2_pda
1.6591159,-0.87277406,beta_1_yule
0.344571,-2.5220046,beta_3_ab
2.4286807,0.7192004,beta_4_balanced
-0.21618605,1.1554637,beta_5_unbalanced
-0.9338532,0.8184072,beta_5_unbalanced
-2.2743185,-0.78299916,beta_2_pda
2.309344,0.02004078,beta_4_balanced
1.6975088,-0.9642633,beta_1_yule
1.9725859,-0.78045267,beta_1_yule
2.1486099,-1.0271751,beta_1_yule
-1.0172071,1.0697584,beta_5_unbalanced
2.4392798,0.9781464,beta_4_balanced
2.4060485,-0.34291852,beta_4_balanced
2.0863693,-0.23132467,beta_1_yule
1.6872115,-0.89574194,beta_1_yule
2.6377895,0.47737303,beta_4_balanced
2.2821221,-1.0547919,beta_1_yule
-0.61670035,2.0001607,beta_5_unbalanced
2.244108,-0.8928979,beta_4_balanced
-1.420628,-1.1780765,beta_2_pda
-0.41466784,1.24375,beta_5_unbalanced
2.2691264,-1.1646562,beta_1_yule
-1.3002915,-1.3294457,beta_2_pda
-1.6657304,-0.82240194,beta_2_pda
-0.6564478,1.0076405,beta_5_unbalanced
3.0857575,0.7210337,beta_4_balanced
1.3483806,-0.38038778,beta_1_yule
1.8928064,-0.8598772,beta_1_yule
-0.8178593,1.5489533,beta_5_unbalanced
-0.5877514,2.0406227,beta_5_unbalanced
2.5280392,-0.15999407,beta_1_yule
0.9705595,-1.9859976,beta_3_ab
1.0528033,-1.5651543,beta_1_yule
-1.7835085,-1.3704286,beta_2_pda
-1.6482912,-1.0650176,beta_2_pda
-1.0966582,1.8680503,beta_5_unbalanced
0.2230177,0.95945626,beta_5_unbalanced
0.22047287,-2.4029987,beta_3_ab
-1.3880278,1.2718731,beta_5_unbalanced
1.6763386,-1.4641403,beta_1_yule
2.141773,-0.56251353,beta_1_yule
1.5569915,-1.1104844,beta_1_yule
-1.9486687,-0.2518072,beta_2_pda
-1.5574063,1.3122815,beta_5_unbalanced
-1.437975,0.51628304,beta_5_unbalanced
-0.95519614,1.0372566,beta_5_unbalanced
1.0848554,-1.3928529,beta_3_ab
1.7519069,-1.2753881,beta_1_yule
0.49321833,-1.7214532,beta_3_ab
2.1803315,-0.8310765,beta_4_balanced
2.8317206,-0.092257276,beta_4_balanced
3.0648258,0.8522634,beta_4_balanced
2.888806,-0.0015038144,beta_4_balanced
1.2237197,-2.029917,beta_1_yule
3.0285852,1.5186514,beta_4_balanced
-0.970056,1.2265416,beta_5_unbalanced
-1.7045659,-1.3270943,beta_2_pda
3.0123847,-0.08988173,beta_4_balanced
3.502929,0.5017159,beta_4_balanced
-1.1665008,-1.4661299,beta_2_pda
-0.54225093,1.3197058,beta_5_unbalanced
-0.83421195,-1.603773,beta_2_pda
3.0566082,0.4119662,beta_4_balanced
2.129353,-0.39152342,beta_4_balanced
2.5837014,1.702871,beta_4_balanced
2.8869286,0.0038418025,beta_1_yule
1.6811576,-0.616602,beta_1_yule
-1.59149,-1.1898358,beta_2_pda
-0.49457026,2.0640736,beta_5_unbalanced
-1.6781611,-0.81063414,beta_2_pda
2.0523374,-1.0948268,beta_1_yule
-1.8294312,-0.76431465,beta_2_pda
-0.80433875,-1.9159372,beta_3_ab
2.7368274,-0.2178145,beta_1_yule
-0.43220598,1.443463,beta_5_unbalanced
-1.7264923,-0.5682033,beta_2_pda
0.08542301,-2.2730312,beta_3_ab
-2.1557703,-0.44833902,beta_2_pda
2.4038067,-0.7601164,beta_1_yule
2.5339987,0.25084347,beta_4_balanced
1.4670054,-0.8356,beta_1_yule
1.9728929,-1.1866827,beta_1_yule
0.7738906,-2.1153088,beta_3_ab
0.76293087,-1.7011701,beta_3_ab
1.9779178,-0.71213865,beta_3_ab
1.7314526,-0.57572246,beta_1_yule
-2.157809,-0.5978289,beta_2_pda
-0.6488516,-1.9907366,beta_3_ab
2.5346491,0.15682429,beta_4_balanced
-0.54380596,1.9167156,beta_5_unbalanced
-0.7261082,0.60991883,beta_5_unbalanced
-0.2726175,1.5804064,beta_5_unbalanced
2.4256313,0.9189201,beta_4_balanced
-1.8097423,-0.5822325,beta_2_pda
-1.2442579,1.1363845,beta_5_unbalanced
-1.756451,-0.62303597,beta_2_pda
-0.45855695,-2.2431688,beta_3_ab
-0.78796655,1.775327,beta_5_unbalanced
-0.59478956,1.373457,beta_5_unbalanced
1.2887975,-1.3504785,beta_1_yule
-2.0122247,-0.42702392,beta_2_pda
2.7155828,1.027171,beta_4_balanced
1.2211425,-1.0451874,beta_1_yule
-1.4565915,-1.5080736,beta_2_pda
1.7865317,-1.2583143,beta_1_yule
-0.10925529,-2.2140353,beta_3_ab
-0.6606789,1.6799431,beta_5_unbalanced
1.925806,-0.8400793,beta_4_balanced
-0.8499869,1.7306454,beta_5_unbalanced
0.25242096,-1.7228074,beta_3_ab
2.8387866,0.35917282,beta_4_balanced
-0.4493715,1.7361743,beta_5_unbalanced
1.1304108,-1.667295,beta_3_ab
-0.40907928,1.2698767,beta_5_unbalanced
-0.92027414,1.6232626,beta_5_unbalanced
3.197575,1.0580661,beta_4_balanced
-0.16483206,-1.743156,beta_3_ab
-0.14832559,1.680776,beta_5_unbalanced
0.2224214,-2.031823,beta_3_ab
2.5386581,-0.24536248,beta_1_yule
-1.777471,-0.42945158,beta_2_pda
-2.0730448,-0.39461535,beta_2_pda
1.3733772,-1.7121426,beta_1_yule
2.606863,-0.113221765,beta_4_balanced
-0.013533734,-2.000964,beta_3_ab
3.1295538,0.498803,beta_4_balanced
0.02098763,1.1102996,beta_5_unbalanced
0.07046458,1.2805245,beta_5_unbalanced
2.3063164,0.1180866,beta_4_balanced
-2.0425694,-0.6702299,beta_2_pda
-0.32621694,1.6938553,beta_5_unbalanced
1.9274868,-0.5811015,beta_1_yule
2.7962863,1.1775354,beta_4_balanced
0.4853566,-2.0064423,beta_3_ab
0.09041385,-1.9189966,beta_3_ab
0.44267702,-1.3037364,beta_3_ab
-0.84681726,1.669552,beta_5_unbalanced
3.1321433,0.8089117,beta_4_balanced
-0.106976,-2.1311307,beta_3_ab
-0.40996066,1.8399456,beta_5_unbalanced
-0.6837955,-1.7706255,beta_3_ab
2.3124757,-0.50109327,beta_1_yule
-1.178009,-1.2418182,beta_2_pda
2.5350332,0.6822519,beta_4_balanced
2.6334264,-0.4924115,beta_4_balanced
2.847018,0.06761352,beta_1_yule
2.6129494,1.1029114,beta_4_balanced
-2.2882032,-0.58193135,beta_2_pda
-1.8653469,-0.5320444,beta_2_pda
-0.9936295,-1.1345767,beta_2_pda
-0.57919145,1.4683235,beta_5_unbalanced
-0.38220197,-2.2218,beta_3_ab
1.6620333,-0.956479,beta_1_yule
2.179663,0.028395243,beta_4_balanced
0.1789976,-2.1282437,beta_3_ab
0.5500708,-2.0533986,beta_3_ab
1.3372915,-0.94570386,beta_1_yule
1.6749821,-1.4120351,beta_1_yule
1.8110597,-1.2150652,beta_1_yule
-1.4732388,-1.4242429,beta_2_pda
1.5732361,-1.1234931,beta_1_yule
2.1010084,-0.4102645,beta_1_yule
3.0135415,0.6592335,beta_4_balanced
-1.4533823,-0.9978527,beta_2_pda
-0.9257433,1.7881228,beta_5_unbalanced
-0.18793744,1.5827166,beta_5_unbalanced
-1.448203,-0.6825142,beta_2_pda
-0.6486217,-2.2725742,beta_3_ab
2.0116222,0.15100902,beta_4_balanced
-0.2596927,1.6743716,beta_5_unbalanced
1.8092483,0.1932321,beta_4_balanced
1.4273379,-1.4977013,beta_3_ab
1.517069,-1.2987818,beta_1_yule
2.9179847,0.24966729,beta_4_balanced
2.3610895,-0.42224193,beta_4_balanced
-1.0657581,1.8098613,beta_5_unbalanced
-0.91490877,2.126145,beta_5_unbalanced
-0.6233275,-2.0865312,beta_3_ab
1.7099726,-1.6537642,beta_1_yule
-0.28661698,1.9071947,beta_5_unbalanced
1.0899569,-1.6829464,beta_3_ab
1.8058207,-0.7883397,beta_1_yule
-0.55005395,1.5862942,beta_5_unbalanced
2.2574348,0.1303508,beta_1_yule
-1.2349007,1.620902,beta_5_unbalanced
0.70205796,-1.6246204,beta_1_yule
-0.028337508,-2.0697033,beta_3_ab
2.0439665,-1.042232,beta_1_yule
0.6380605,-2.0599778,beta_3_ab
-1.1749266,-0.884176,beta_2_pda
1.7660707,-0.6478052,beta_4_balanced
-0.40072852,1.4223756,beta_5_unbalanced
-0.37347046,-1.7162673,beta_3_ab
-0.28349793,-2.1107047,beta_3_ab
2.4635656,1.4413545,beta_4_balanced
-0.05850979,-2.1065218,beta_3_ab
1.2094861,-2.166646,beta_1_yule
-0.41237754,-2.0059972,beta_3_ab
-1.8963989,0.37854868,beta_5_unbalanced
2.6983008,-0.069728985,beta_4_balanced
-1.3087972,-1.1154478,beta_3_ab
2.8207994,1.6435605,beta_4_balanced
0.87199336,-1.7135226,beta_3_ab
-0.6726773,-2.287661,beta_2_pda
1.1964943,-1.009757,beta_1_yule
0.054885328,-1.803307,beta_3_ab
-0.15063527,-2.0608342,beta_3_ab
1.92656,-0.50554025,beta_1_yule
0.7773908,-1.749808,beta_1_yule
2.4408076,0.34266403,beta_1_yule
-1.5833685,-1.2489958,beta_2_pda
-0.660727,1.8327497,beta_5_unbalanced
0.7887926,-2.2828631,beta_3_ab
2.87745,0.14096129,beta_4_balanced
-0.343154,1.6969694,beta_5_unbalanced
-1.2078421,1.4771174,beta_5_unbalanced
-2.4946213,-0.58015436,beta_2_pda
1.8415704,0.1554923,beta_1_yule
-0.4741703,1.631261,beta_5_unbalanced
1.12897,-1.6153117,beta_3_ab
2.0083075,-1.1505986,beta_1_yule
0.60972285,-1.915819,beta_1_yule
-1.7197534,-1.0910767,beta_2_pda
2.5182352,1.3373342,beta_4_balanced
1.0016739,-1.0704566,beta_3_ab
-1.6049389,-1.1987151,beta_2_pda
-1.8833635,-0.7112832,beta_2_pda
0.033243086,-2.064611,beta_3_ab
3.3430698,0.95257384,beta_4_balanced
0.48288345,-1.9509014,beta_3_ab
-2.0833812,-1.4418526,beta_2_pda
3.3273802,0.39999822,beta_4_balanced
-0.64722985,2.013415,beta_5_unbalanced
-0.9304709,0.84684795,beta_5_unbalanced
-0.75141346,1.4649948,beta_5_unbalanced
0.4480463,-1.9993676,beta_1_yule
3.132132,1.4516045,beta_4_balanced
-0.07804206,-2.2661366,beta_3_ab
-0.6478766,1.6056473,beta_5_unbalanced
-0.7626137,-1.4249358,beta_2_pda
-0.27910963,-1.8392742,beta_3_ab
1.4402629,-1.2156429,beta_3_ab
0.40098912,-2.13366,beta_3_ab
1.4858842,-0.87940985,beta_1_yule
-1.9591823,-0.43744567,beta_2_pda
-1.192122,-1.150846,beta_2_pda
-0.3746479,1.9301867,beta_5_unbalanced
-0.43503705,1.781837,beta_5_unbalanced
-0.90271425,1.6809634,beta_5_unbalanced
-0.014253974,1.8409096,beta_5_unbalanced
-1.8840454,-0.67833394,beta_2_pda
-0.53187925,1.524003,beta_5_unbalanced
1.7888157,-0.5928879,beta_1_yule
-0.32021052,-1.9084982,beta_3_ab
-0.5981633,1.5705392,beta_5_unbalanced
2.258471,0.31857577,beta_1_yule
-0.84532976,1.2036827,beta_5_unbalanced
0.050342806,-2.062093,beta_3_ab
3.3189898,1.241024,beta_4_balanced
-0.6188885,-2.103446,beta_3_ab
2.6267521,-0.35722625,beta_1_yule
0.007896062,-2.197295,beta_3_ab
-1.7893946,-0.58482385,beta_2_pda
3.6017406,1.7848492,beta_4_balanced
3.0118499,1.0457767,beta_4_balanced
-0.94111,-1.6552436,beta_2_pda
2.4164598,-1.1875813,beta_1_yule
-2.1963642,-0.8475485,beta_2_pda
2.7015865,-0.25285518,beta_1_yule
-0.053274058,-2.2967057,beta_3_ab
-2.0410452,-0.76003593,beta_2_pda
-0.8896809,-1.7013363,beta_3_ab
-0.7935226,-1.4002743,beta_3_ab
-1.9178123,-0.3222772,beta_2_pda
2.1175182,-0.4331035,beta_1_yule
1.5596963,-1.0581312,beta_1_yule
-0.29061413,-2.2850854,beta_3_ab
-2.2708457,-0.488797,beta_2_pda
-0.8254446,-2.01259,beta_2_pda
-0.53796124,1.6381217,beta_5_unbalanced
2.579179,0.64490676,beta_4_balanced
-0.74698204,-1.5693574,beta_2_pda
1.4870441,-1.2553123,beta_1_yule
2.527804,0.51484525,beta_4_balanced
0.6929509,-2.1448376,beta_3_ab
-0.48392078,-2.0102506,beta_3_ab
-1.5999137,-1.1521246,beta_2_pda
2.942928,0.8300956,beta_4_balanced
2.4808455,-1.0322158,beta_1_yule
-1.2592664,1.2323056,beta_5_unbalanced
-1.3423464,2.0444276,beta_5_unbalanced
-2.1674738,-0.60943544,beta_2_pda
-0.47107887,1.5520071,beta_5_unbalanced
-0.6137422,-1.5487703,beta_2_pda
-1.0949818,-1.7961197,beta_2_pda
-1.1629673,0.8306467,beta_5_unbalanced
3.3221087,1.1657135,beta_4_balanced
-1.403038,-1.170824,beta_2_pda
-1.1630428,-1.2147255,beta_2_pda
3.8190885,1.4930974,beta_4_balanced
-1.9066867,-0.8587145,beta_2_pda
-0.45336872,1.7359945,beta_5_unbalanced
2.9357626,0.9274989,beta_4_balanced
2.0611792,1.3103786,beta_4_balanced
-0.63887006,1.5293391,beta_5_unbalanced
-2.0658197,-0.8299252,beta_2_pda
-1.6122106,-1.5991018,beta_2_pda
-0.3989986,-2.3309155,beta_3_ab
2.0095384,-1.0343745,beta_1_yule
0.8899717,-1.6354849,beta_1_yule
-0.62083745,1.2927337,beta_5_unbalanced
-0.28567126,0.862265,beta_5_unbalanced
-0.2704961,1.3306205,beta_5_unbalanced
